date,temp_C,precip_cm
2010-01-01,20.09512554558006,0.0
2010-01-02,19.86096453616858,0.0
2010-01-03,20.178237300928796,0.0
2010-01-04,20.06921102560221,0.7929389830075327
2010-01-05,19.282453498529808,0.0
2010-01-06,20.24093888177442,0.0
2010-01-07,20.542769437846232,0.0
2010-01-08,21.161921912569923,1.9784247399174655
2010-01-09,21.291029163300745,1.330054862860272
2010-01-10,21.219153878661015,0.26344261448690753
2010-01-11,21.81067070205851,0.7141600831407153
2010-01-12,21.143620889184803,0.0
2010-01-13,22.368935593546908,0.0
2010-01-14,21.96343268991896,0.0
2010-01-15,21.314778059760503,0.0
2010-01-16,22.505425420626484,1.077341026772358
2010-01-17,21.593057618016715,0.0
2010-01-18,22.886448909085505,0.0
2010-01-19,22.271777030342697,0.0
2010-01-20,22.968685616612806,0.0
2010-01-21,22.55351160001543,0.5246501434045743
2010-01-22,22.66961332098546,0.0
2010-01-23,23.674423646343158,0.32023020625906456
2010-01-24,22.39821692451329,0.0
2010-01-25,23.55501130137056,0.0
2010-01-26,22.514369149102883,0.0
2010-01-27,23.029980088831316,1.2003754092292809
2010-01-28,23.84969503378235,0.0
2010-01-29,23.670661238160974,0.0
2010-01-30,24.517691538906835,0.6582826606397254
2010-01-31,23.491554764467846,0.7946294405694346
2010-02-01,23.284712420404336,0.0
2010-02-02,23.116362587248968,0.0
2010-02-03,24.60769064495194,0.0
2010-02-04,24.29242462704707,0.0
2010-02-05,24.129719990348413,0.8443157833932698
2010-02-06,24.9322296613448,1.3087912399866428
2010-02-07,24.165274541822985,1.5207509754464221
2010-02-08,24.28039997617604,0.0
2010-02-09,25.876794332550745,0.6990296032306044
2010-02-10,25.109130026235942,0.3873512361986521
2010-02-11,25.455657033308583,0.0
2010-02-12,26.120264587391677,0.5630905206404098
2010-02-13,25.36715214180674,1.2700809072880903
2010-02-14,26.00168758017718,0.5213741298432077
2010-02-15,26.525930622906042,0.0
2010-02-16,26.235831329923073,0.0
2010-02-17,25.754865448600498,0.0
2010-02-18,25.58474841209272,0.0
2010-02-19,26.125310669439006,1.2424626849143212
2010-02-20,26.218847855426255,1.6508027022232612
2010-02-21,26.518396855122674,0.9300336591041042
2010-02-22,25.50344670628902,0.0
2010-02-23,26.081615494029418,0.0
2010-02-24,26.357749126411825,0.0
2010-02-25,26.307953093397476,1.606379525928291
2010-02-26,26.880910537599203,1.5546729296197062
2010-02-27,26.246804149874787,1.016391715400869
2010-02-28,26.29896355731966,0.0
2010-03-01,26.242777042040213,0.35457484463932254
2010-03-02,27.269672046800228,1.1219989804661228
2010-03-03,27.10998197751489,0.9152796650697853
2010-03-04,26.639670212475384,0.3787172719736758
2010-03-05,28.221083412014096,0.0
2010-03-06,26.992498088908473,0.0
2010-03-07,27.548773965719587,1.6965720435977165
2010-03-08,27.009635390082348,1.175800168011416
2010-03-09,26.63473578635021,0.5184228140325522
2010-03-10,27.22942695274673,0.0
2010-03-11,27.630496863075514,0.6334573906821481
2010-03-12,27.501729443922667,1.051683421070221
2010-03-13,26.787348387904906,0.2448744065875287
2010-03-14,27.489580497686365,0.0
2010-03-15,26.916076068508737,0.3581275797830696
2010-03-16,27.09702786106356,0.9551710384746626
2010-03-17,27.214971678460216,0.0
2010-03-18,27.63502505987645,0.0
2010-03-19,28.226197198282534,0.0
2010-03-20,27.269300832366945,0.0
2010-03-21,28.29257669425908,0.0
2010-03-22,27.61310626626231,0.0
2010-03-23,28.323835540232263,0.0
2010-03-24,27.544952021654424,0.0
2010-03-25,27.61786047352727,0.0
2010-03-26,28.727639425840007,0.0
2010-03-27,27.836628329148308,0.0
2010-03-28,27.217300485444827,0.3472043189794429
2010-03-29,27.988091438480602,0.0
2010-03-30,27.029611957441382,0.0
2010-03-31,28.737045561537535,0.0
2010-04-01,28.23802388361573,1.4474363866174151
2010-04-02,28.412527596774314,0.26239442797280577
2010-04-03,28.090156561041876,0.8123494806747238
2010-04-04,27.878484094918242,0.0
2010-04-05,28.079649244623184,0.0
2010-04-06,28.02859045082802,0.0
2010-04-07,28.03695550106979,0.0
2010-04-08,27.90076182642955,0.9619023704057965
2010-04-09,28.289312385269433,0.5200951227487349
2010-04-10,27.90136889849268,0.0
2010-04-11,28.26080291505064,0.6097203201521391
2010-04-12,28.24459585417715,0.8056328323066855
2010-04-13,26.395336556322288,0.0
2010-04-14,27.844058697027364,0.0
2010-04-15,27.81478453734168,0.3946552124222167
2010-04-16,28.128457509175732,0.0
2010-04-17,27.601293942895417,0.9059083967704084
2010-04-18,27.600897056670036,0.0
2010-04-19,28.499718578124597,2.279810762560326
2010-04-20,27.842594363011035,1.139553621255418
2010-04-21,28.322678718911977,0.393790098524431
2010-04-22,27.704555497428075,0.0
2010-04-23,28.301145129044077,0.4446905967239422
2010-04-24,27.23587661447096,0.0
2010-04-25,26.724061537623427,0.0
2010-04-26,27.323788465575728,0.0
2010-04-27,27.552236704419983,1.026849773166893
2010-04-28,27.393534634369527,1.1478978989719328
2010-04-29,27.082575917240014,2.209069687552243
2010-04-30,26.713771257659754,0.0
2010-05-01,26.814315257565696,0.6145347707702536
